name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Los Angeles,USA",2022-01-30T13:00:00,69.1,69.1,29.2,22.51,0,0,,0,0,5.4,4.9,252,1019,0,9.9,627,2.3,6,10,Clear,clear-day,"KHHR,72295023174,KCQT,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-01-30T14:00:00,67,67,41.8,39.9,0,0,,0,0,6.5,11.2,236,1018.8,0,9.9,555,2,6,10,Clear,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-01-30T15:00:00,65.1,65.1,44.7,47.68,0,0,,0,0,11.6,6.2,249,1019.3,1,9.9,420,1.5,4,10,Clear,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-01-30T16:00:00,64.1,64.1,45.8,51.45,0,0,,0,0,8.1,5.6,246,1019.3,1,9.9,226,0.8,2,10,Clear,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-01-30T17:00:00,62.1,62.1,41.7,47.24,0,0,,0,0,5.8,1,348,1019.4,1,9.9,59,0.2,1,10,Clear,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-01-30T18:00:00,59.1,59.1,48.7,68.15,0,0,,0,0,4.9,0.5,346,1019.9,1,9.9,3,0,0,10,Clear,clear-night,"KHHR,72295023174,KBUR,KCQT,AT259,72295603167,72287493134"
"Los Angeles,USA",2022-01-30T19:00:00,57.1,57.1,48.7,73.35,0,0,,0,0,1.1,0.1,7,1020.5,0,9.9,0,0,0,10,Clear,clear-night,"KHHR,72295023174,KBUR,KCQT,72295603167,72287493134"
"Los Angeles,USA",2022-01-30T20:00:00,56.1,56.1,48.8,76.24,0,0,,0,0,3.4,0.2,351,1021.1,0,9.9,0,0,0,10,Clear,clear-night,"KHHR,72295023174,KBUR,KCQT,72295603167,72287493134"
"Los Angeles,USA",2022-01-30T21:00:00,53.5,53.5,47.1,78.98,0,0,,0,0,2.5,0.1,5,1021.1,0,9.9,0,0,0,10,Clear,clear-night,"KHHR,72295023174,KBUR,KCQT,72295603167,72287493134"
"Los Angeles,USA",2022-01-30T22:00:00,53.2,53.2,46.9,79.18,0,0,,0,0,2.7,0.2,5,1021.9,0,8.8,0,0,0,10,Clear,clear-night,"KHHR,72295023174,KBUR,KCQT,72295603167,72287493134"
"Los Angeles,USA",2022-01-30T23:00:00,51.4,51.4,46,81.65,0,0,,0,0,3.4,0.2,358,1021.7,1,8.7,0,0,0,10,Clear,clear-night,"KHHR,72295023174,KBUR,KCQT,72295603167,72287493134"
"Los Angeles,USA",2022-01-31T00:00:00,50.4,50.4,45,81.76,0,0,,0,0,2.9,0.2,5,1021.3,1,8.7,0,0,0,10,Clear,clear-night,"KHHR,72295023174,KBUR,KCQT,72295603167,72287493134"
"Los Angeles,USA",2022-01-31T01:00:00,49.1,49.1,44.1,82.75,0,0,,0,0,3.6,0.2,5,1021,5,8.6,0,0,0,10,Clear,clear-night,"KHHR,72295023174,KBUR,KCQT,72295603167,72287493134"
"Los Angeles,USA",2022-01-31T02:00:00,48.1,48.1,43.1,82.55,0,0,,0,0,2.5,0.2,354,1020.8,8.2,9.8,0,0,0,10,Clear,clear-night,"KHHR,72295023174,KBUR,KCQT,72295603167,72287493134"
"Los Angeles,USA",2022-01-31T03:00:00,47.3,47.3,41,78.58,0,0,,0,0,5.4,0.1,4,1020.4,1,9.9,0,0,0,10,Clear,clear-night,"KHHR,72295023174,KBUR,KCQT,72295603167,72287493134"
"Los Angeles,USA",2022-01-31T04:00:00,48.7,48.7,38.2,66.83,0,0,,0,0,7.2,0.1,4,1019.9,1.7,9.9,0,0,0,10,Clear,clear-night,"KHHR,72295023174,KBUR,KCQT,72295603167,72287493134"
"Los Angeles,USA",2022-01-31T05:00:00,47.1,47.1,38.4,71.47,0,0,,0,0,4.9,0.1,6,1019.6,5.9,9.9,0,0,0,10,Clear,clear-night,"KHHR,72295023174,KCQT,72295603167,72287493134"
"Los Angeles,USA",2022-01-31T06:00:00,47.1,47.1,38,70.7,0,0,,0,0,6.7,0.1,358,1019.8,3,9.9,0,0,0,10,Clear,clear-night,"KHHR,72295023174,KBUR,KCQT,72295603167,72287493134"
"Los Angeles,USA",2022-01-31T07:00:00,46.3,46.3,37.1,70.19,0,0,,0,0,7.4,0.2,6,1020,3,8.6,14,0.1,0,10,Clear,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-01-31T08:00:00,37.1,37.1,19.7,49.05,0,0,,0,0,3.6,0.2,6,1021.3,3,8.6,45,0.2,0,10,Clear,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-01-31T09:00:00,54.8,54.8,35.3,47.72,0,0,,0,0,4.7,0.2,6,1020.2,3,9.9,148,0.5,1,10,Clear,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-01-31T10:00:00,56.8,56.8,37.1,47.57,0,0,,0,0,5.4,0.4,14,1020.7,3.1,9.9,268,1,3,10,Clear,clear-day,"72295023174,KBUR,KCQT,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-01-31T11:00:00,57.7,57.7,39.9,51.5,0,0,,0,0,5.1,3.5,61,1019.8,3,8.9,220,0.8,2,10,Clear,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-01-31T12:00:00,58.9,58.9,41.3,51.91,0,0,,0,0,6,0.6,33,1019.1,3,9.8,329,1.2,3,10,Clear,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-01-31T13:00:00,60.1,60.1,44.2,55.64,0,0,,0,0,5.8,5.3,109,1017.3,20.5,7.8,277,1,3,10,Partially cloudy,partly-cloudy-day,"KHHR,72295023174,KBUR,72295603167,F1624"
"Los Angeles,USA",2022-01-31T14:00:00,62,62,37.2,39.71,0,0,,0,0,4.7,0.8,25,1016.2,3,9.9,235,0.8,2,10,Clear,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-01-31T15:00:00,63,63,36.5,37.3,0,0,,0,0,5.6,0.2,350,1015.7,3,9.9,290,1,3,10,Clear,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-01-31T16:00:00,62.7,62.7,40,43.24,0,0,,0,0,6.7,1,350,1015.9,3.3,9.9,93,0.3,1,10,Clear,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-01-31T17:00:00,59,59,48.5,68.08,0,0,,0,0,5.4,3.7,257,1015.7,3,8.3,33,0.1,0,10,Clear,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-01-31T18:00:00,57.1,57.1,49.7,76.38,0,0,,0,0,8.1,0.8,333,1016,3.3,8.9,2,0,0,10,Clear,clear-night,"KHHR,72295023174,KBUR,KCQT,SE428,72295603167,72287493134"
"Los Angeles,USA",2022-01-31T19:00:00,56.3,56.3,50.9,82.23,0,0,,0,0,5.4,0.6,341,1016,3.3,7.3,0,0,0,10,Clear,clear-night,"KHHR,72295023174,KBUR,KCQT,72295603167,72287493134"
"Los Angeles,USA",2022-01-31T20:00:00,56.2,56.2,50,79.91,0,0,,0,0,4.7,0.3,1,1016.1,3.3,7.3,0,0,0,10,Clear,clear-night,"KHHR,72295023174,KBUR,KCQT,72295603167,72287493134"
"Los Angeles,USA",2022-01-31T21:00:00,56.9,56.9,50.3,78.41,0,0,,0,0,3.6,1,62,1015.7,20.5,8.4,0,0,0,10,Partially cloudy,partly-cloudy-night,"KHHR,72295023174,KBUR,72295603167"
"Los Angeles,USA",2022-01-31T22:00:00,54.3,54.3,50,85.47,0,0,,0,0,1.8,0,0,1015.3,3,5.3,0,0,0,10,Clear,clear-night,"KHHR,72295023174,KBUR,KCQT,72295603167,72287493134"
"Los Angeles,USA",2022-01-31T23:00:00,54.2,54.2,49.8,85.23,0,0,,0,0,3.8,0.4,24,1014.8,3,5.4,0,0,0,10,Clear,clear-night,"KHHR,72295023174,KBUR,KCQT,72295603167,72287493134"
"Los Angeles,USA",2022-02-01T00:00:00,54.1,54.1,49.8,85.35,0,0,,0,0,3.8,0,0,1014.9,52.9,6.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"KHHR,72295023174,KBUR,KCQT,72295603167,72287493134"
"Los Angeles,USA",2022-02-01T01:00:00,54.2,54.2,49.9,85.32,0,0,,0,0,3.1,0.2,6.5,1014.9,83.7,6.5,0,0,0,10,Partially cloudy,partly-cloudy-night,"KHHR,72295023174,KBUR,KCQT,72295603167"
"Los Angeles,USA",2022-02-01T02:00:00,54,54,50,86.18,0,0,,0,0,4.3,0.5,11,1014,33.5,5.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"KHHR,72295023174,KBUR,KCQT,72295603167,72287493134"
"Los Angeles,USA",2022-02-01T03:00:00,53.9,53.9,49.9,86.29,0,0,,0,0,3.8,0.2,5,1013.4,8.8,5.1,0,0,0,10,Clear,clear-night,"KHHR,72295023174,KBUR,KCQT,72295603167,72287493134"
"Los Angeles,USA",2022-02-01T04:00:00,53.8,53.8,49.4,85.21,0,0,,0,0,6,0,0,1013.1,11.4,5.7,0,0,0,10,Clear,clear-night,"KHHR,72295023174,KBUR,72295603167"
"Los Angeles,USA",2022-02-01T05:00:00,53,53,48.8,85.65,0,0,,0,0,6.5,3,46,1012.8,77.6,5.1,0,0,0,10,Partially cloudy,partly-cloudy-night,"KHHR,72295023174,KBUR,KCQT,72295603167,72287493134"
"Los Angeles,USA",2022-02-01T06:00:00,53,53,47.9,82.82,0,0,,0,0,5.6,5.1,83,1012.3,98.4,6.1,0,0,0,10,Overcast,cloudy,"KHHR,72295023174,KBUR,KCQT,72295603167,72287493134"
"Los Angeles,USA",2022-02-01T07:00:00,52.2,52.2,47,82.57,0,0,,0,0,8.3,2.7,76,1012.6,33.5,5.1,7,0,0,10,Partially cloudy,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-02-01T08:00:00,54,54,47.1,77.46,0,0,,0,0,8.9,3.1,19,1012.9,98.8,4,28,0.1,0,10,Overcast,cloudy,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-02-01T09:00:00,56.1,56.1,47.1,71.73,0,0,,0,0,7.4,4.7,95,1013,30.1,7.8,113,0.4,1,10,Partially cloudy,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-02-01T10:00:00,57.8,57.8,47,67.04,0,0,,0,0,10.1,5.8,110,1012.6,33.1,9.6,268,1,3,10,Partially cloudy,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-02-01T11:00:00,58.1,58.1,46.1,64.3,0,0,,0,0,6.5,3.4,65,1012.7,86.9,9.9,485,1.7,5,10,Partially cloudy,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-02-01T12:00:00,60.4,60.4,44.9,56.61,0,0,,0,0,6.7,0.7,16,1011.5,86.1,8.8,458,1.6,5,10,Partially cloudy,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-02-01T13:00:00,61.2,61.2,44.1,53.25,0,0,,0,0,17.2,0.6,13,1010.7,81.2,9.9,443,1.6,4,10,Partially cloudy,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-02-01T14:00:00,57.7,57.7,47.5,68.79,0,0,,0,0,4,3.1,315,1010.3,13.1,2.8,446,1.6,4,10,Clear,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-02-01T15:00:00,62.9,62.9,43.5,49,0,0,,0,0,4.5,1.2,348,1009.4,94.5,9.9,341,1.2,3,10,Overcast,cloudy,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-02-01T16:00:00,61.2,61.2,46.9,59.36,0,0,,0,0,6.3,5.1,254,1009.3,45.9,9.9,182,0.7,2,10,Partially cloudy,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-02-01T17:00:00,59.1,59.1,47.9,66.43,0,0,,0,0,6.9,4.1,277,1009.6,1,9.9,53,0.2,1,10,Clear,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-02-01T18:00:00,58.5,58.5,46.9,65.36,0,0,,0,0,8.9,5.2,268,1010,6.8,9.9,5,0,0,10,Clear,clear-night,"KHHR,72295023174,KBUR,72295603167,F1624"
"Los Angeles,USA",2022-02-01T19:00:00,56.3,56.3,46.2,69.01,0,0,,0,0,6.3,0.3,357,1010.4,0,9.9,0,0,0,10,Clear,clear-night,"KHHR,72295023174,KBUR,KCQT,72295603167,72287493134"
"Los Angeles,USA",2022-02-01T20:00:00,55.3,55.3,47,73.67,0,0,,0,0,5.6,0.3,353,1010.7,0,9.9,0,0,0,10,Clear,clear-night,"KHHR,72295023174,KBUR,KCQT,72295603167,72287493134"
"Los Angeles,USA",2022-02-01T21:00:00,54.3,54.3,47.2,76.89,0,0,,0,0,2.5,0.3,349,1011.2,0,9.9,0,0,0,10,Clear,clear-night,"KHHR,72295023174,KBUR,KCQT,72295603167,72287493134"
"Los Angeles,USA",2022-02-01T22:00:00,53.3,53.3,47,79.34,0,0,,0,0,3.6,0.1,8,1011.4,0,8.8,0,0,0,10,Clear,clear-night,"KHHR,72295023174,KBUR,KCQT,72295603167,72287493134"
"Los Angeles,USA",2022-02-01T23:00:00,52.3,52.3,47,82.17,0,0,,0,0,5.4,0,0,1011.8,1,8.2,0,0,0,10,Clear,clear-night,"KHHR,72295023174,KBUR,KCQT,72295603167,72287493134"
"Los Angeles,USA",2022-02-02T00:00:00,50.3,50.3,45,81.98,0,0,,0,0,5.1,0,0,1012.4,0,8,0,0,0,10,Clear,clear-night,"KHHR,72295023174,KBUR,KCQT,72295603167,72287493134"
"Los Angeles,USA",2022-02-02T01:00:00,49.2,49.2,45,85.35,0,0,,0,0,3.1,0.1,0,1012,0,6.9,0,0,0,10,Clear,clear-night,"KHHR,72295023174,KBUR,KCQT,72295603167,72287493134"
"Los Angeles,USA",2022-02-02T02:00:00,49,49,43.9,82.34,0,0,,0,0,2.9,0.6,15,1011.9,0,7.1,0,0,0,10,Clear,clear-night,"KHHR,72295023174,KBUR,KCQT,72295603167,72287493134"
"Los Angeles,USA",2022-02-02T03:00:00,47.4,47.4,42.3,82.16,0,0,,0,0,3.1,0.4,353,1012.4,0,6.5,0,0,0,10,Clear,clear-night,"KHHR,72295023174,KBUR,KCQT,72295603167,72287493134"
"Los Angeles,USA",2022-02-02T04:00:00,46.4,46.4,41.4,82.61,0,0,,0,0,2.9,0.4,30,1012.9,1,6.5,0,0,0,10,Clear,clear-night,"KHHR,72295023174,KBUR,KCQT,72295603167,72287493134"
"Los Angeles,USA",2022-02-02T05:00:00,48.3,46.9,34.1,57.6,0,0,,0,0,5.4,4.1,19,1012.8,6.8,7.2,0,0,0,10,Clear,clear-night,"KHHR,72295023174,KBUR,72295603167"
"Los Angeles,USA",2022-02-02T06:00:00,46.2,46.2,39.3,76.6,0,0,,0,0,4.5,0,0,1013.4,1,6.5,0,0,0,10,Clear,clear-night,"KHHR,72295023174,KBUR,KCQT,72295603167,72287493134"
"Los Angeles,USA",2022-02-02T07:00:00,45.4,45.4,37.6,74.07,0,0,,0,0,6.9,0.4,2,1014.3,1,8,9,0,0,10,Clear,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-02-02T08:00:00,48.4,48.4,34,57.4,0,0,,0,0,9.8,0.3,0,1015,0,9.8,19,0.1,0,10,Clear,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-02-02T09:00:00,54.3,54.3,30.3,39.65,0,0,,0,0,11,0.3,352,1015.7,0,9.9,144,0.5,1,10,Clear,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-02-02T10:00:00,60,60,19.8,20.91,0,0,,0,0,8.1,10.2,262,1016.3,0,9.9,474,1.7,5,10,Clear,clear-day,"KHHR,72295023174,KBUR,72295603167,CQ070"
"Los Angeles,USA",2022-02-02T11:00:00,62.1,62.1,23.9,23.06,0,0,,0,0,7.2,0.9,345,1015.6,0,9.9,588,2.1,6,10,Clear,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-02-02T12:00:00,63.9,63.9,15.9,15.41,0,0,,0,0,20.8,8.5,162,1015.5,0,9.9,648,2.3,6,10,Clear,clear-day,"KHHR,72295023174,KBUR,72295603167,F1624"
"Los Angeles,USA",2022-02-02T13:00:00,64.7,64.7,15.9,14.94,0,0,,0,0,25.3,9.4,240,1015.2,0,9.9,630,2.3,6,10,Clear,clear-day,"KHHR,72295023174,KBUR,72295603167,F1624"
"Los Angeles,USA",2022-02-02T14:00:00,65,65,24.3,21.21,0,0,,0,0,25.3,1.5,335,1014.4,0,9.9,563,2,6,10,Clear,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-02-02T15:00:00,64.9,64.9,23,20.14,0,0,,0,0,17,1.4,335,1014.1,0,9.9,460,1.7,5,10,Clear,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-02-02T16:00:00,64.2,64.2,15.1,14.69,0,0,,0,0,9.2,9.8,221,1014.7,0,9.9,278,1,3,10,Clear,clear-day,"KHHR,72295023174,KBUR,72295603167,F1624"
"Los Angeles,USA",2022-02-02T17:00:00,63,63,14.7,15.09,0,0,,0,0,13.9,8.6,258,1014.9,0,9.9,73,0.3,1,10,Clear,clear-day,"KHHR,72295023174,KBUR,72295603167,F1624"
"Los Angeles,USA",2022-02-02T18:00:00,60.6,60.6,21.1,21.56,0,0,,0,0,11.4,6.4,261,1015.8,0,9.9,5,0,0,10,Clear,clear-night,"KHHR,72295023174,KBUR,72295603167,F1624"
"Los Angeles,USA",2022-02-02T19:00:00,58.7,58.7,24.6,26.78,0,0,,0,0,14.8,5.5,229,1016.6,0,9.9,0,0,0,10,Clear,clear-night,"KHHR,72295023174,KBUR,72295603167"
"Los Angeles,USA",2022-02-02T20:00:00,58.6,58.6,23,25.16,0,0,,0,0,15.2,3.4,140,1017.5,0,9.9,0,0,0,10,Clear,clear-night,"KHHR,72295023174,KBUR,72295603167"
"Los Angeles,USA",2022-02-02T21:00:00,55.2,55.2,21.7,26.94,0,0,,0,0,3.1,2.6,93,1018.7,0,9.9,0,0,0,10,Clear,clear-night,"KHHR,72295023174,KBUR,72295603167"
"Los Angeles,USA",2022-02-02T22:00:00,54,54,20.6,26.88,0,0,,0,0,4,2.1,319,1019.3,0,9.9,0,0,0,10,Clear,clear-night,"KHHR,72295023174,KBUR,72295603167"
"Los Angeles,USA",2022-02-02T23:00:00,53,53,17.3,24.18,0,0,,0,0,6,3.6,300,1019.6,0,9.9,0,0,0,10,Clear,clear-night,"KHHR,72295023174,KBUR,72295603167"
"Los Angeles,USA",2022-02-03T00:00:00,51.2,51.2,18.1,26.71,0,0,,0,0,6.3,1.8,283,1019.7,0,9.9,0,0,0,10,Clear,clear-night,"KHHR,72295023174,KBUR,72295603167"
"Los Angeles,USA",2022-02-03T01:00:00,48.9,48.9,19.9,31.4,0,0,,0,0,3.4,0.8,332,1019.7,0,9.9,0,0,0,10,Clear,clear-night,"KHHR,72295023174,KBUR,72295603167"
"Los Angeles,USA",2022-02-03T02:00:00,47.3,47.3,22.3,37.02,0,0,,0,0,5.1,0.7,356,1019.9,0,9.9,0,0,0,10,Clear,clear-night,"KHHR,72295023174,KBUR,72295603167"
"Los Angeles,USA",2022-02-03T03:00:00,47,47,20.8,35.09,0,0,,0,0,4.3,0,0,1020.1,0,9.9,0,0,0,10,Clear,clear-night,"KHHR,72295023174,KBUR,72295603167"
"Los Angeles,USA",2022-02-03T04:00:00,45,45,23.9,43.05,0,0,,0,0,4.5,0,0,1020,0,9.9,0,0,0,10,Clear,clear-night,"KHHR,72295023174,KBUR,72295603167"
"Los Angeles,USA",2022-02-03T05:00:00,44.1,44.1,24.3,45.5,0,0,,0,0,9.8,0.7,356,1020.5,0,9.9,0,0,0,10,Clear,clear-night,"KHHR,72295023174,KBUR,72295603167"
"Los Angeles,USA",2022-02-03T06:00:00,43.3,43.3,25.6,49.27,0,0,,0,0,9.8,0.2,360,1021.3,1,9.9,0,0,0,10,Clear,clear-night,"KHHR,72295023174,KBUR,KCQT,72295603167,72287493134"
"Los Angeles,USA",2022-02-03T07:00:00,42.5,42.5,24.8,49.22,0,0,,0,0,12.1,0,0,1021.8,0,9.9,7,0,0,10,Clear,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-02-03T08:00:00,48.2,48.2,24.2,38.64,0,0,,0,0,8.3,1.8,44,1022.5,0,9.9,15,0.1,0,10,Clear,clear-day,"KHHR,72295023174,KBUR,72295603167,F1624"
"Los Angeles,USA",2022-02-03T09:00:00,54.1,54.1,20,26.07,0,0,,0,0,5.4,0.3,0,1022.8,1,9.9,137,0.5,1,10,Clear,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-02-03T10:00:00,58.8,58.8,16.1,18.55,0,0,,0,0,9.2,3.2,36,1023.1,1.6,9.9,469,1.7,5,10,Clear,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624"
"Los Angeles,USA",2022-02-03T11:00:00,60.7,60.7,15.6,16.98,0,0,,0,0,4.7,3.3,119,1023.3,1.6,9.9,581,2.1,6,10,Clear,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624"
"Los Angeles,USA",2022-02-03T12:00:00,63,63,15.3,15.47,0,0,,0,0,5.4,0.9,344,1022.7,1.6,9.9,638,2.3,6,10,Clear,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624"
"Los Angeles,USA",2022-02-03T13:00:00,64.5,64.5,13.2,13.37,0,0,,0,0,4.7,7.5,214,1022,11.4,9.9,628,2.3,6,10,Clear,clear-day,"KHHR,72295023174,KBUR,72295603167,F1624"
"Los Angeles,USA",2022-02-03T14:00:00,64.3,64.3,10.1,11.77,0,0,,0,0,5.6,10.8,261,1024.7,11.4,9.9,555,2,6,10,Clear,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624"
"Los Angeles,USA",2022-02-03T15:00:00,64,64,26.4,23.98,0,0,,0,0,9.2,5.2,246,1021.7,1.6,9.9,437,1.6,4,10,Clear,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624"
"Los Angeles,USA",2022-02-03T16:00:00,63,63,28.3,26.83,0,0,,0,0,8.5,2.1,348,1021.9,1.6,9.9,274,1,3,10,Clear,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624"
"Los Angeles,USA",2022-02-03T17:00:00,60.4,60.4,32.4,34.71,0,0,,0,0,8.3,5.6,257,1022.2,2.7,9.9,95,0.3,1,10,Clear,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624"
"Los Angeles,USA",2022-02-03T18:00:00,58.1,58.1,35.8,43.17,0,0,,0,0,9.4,1.4,352,1022.9,1.6,9.9,7,0,0,10,Clear,clear-night,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624"
"Los Angeles,USA",2022-02-03T19:00:00,56.5,56.5,39.7,53.27,0,0,,0,0,11.2,1.1,281,1023.4,1.6,9.9,0,0,0,10,Clear,clear-night,"KHHR,72295023174,KBUR,KCQT,72295603167"
"Los Angeles,USA",2022-02-03T20:00:00,54.6,54.6,40.3,58.48,0,0,,0,0,7.8,0.3,354,1024.1,1.6,9.9,0,0,0,10,Clear,clear-night,"KHHR,72295023174,KBUR,KCQT,72295603167"
"Los Angeles,USA",2022-02-03T21:00:00,55.4,55.4,38.6,53.1,0,0,,0,0,5.1,0.8,325,1024.6,0,9.9,0,0,0,10,Clear,clear-night,"KHHR,72295023174,KBUR,72295603167"
"Los Angeles,USA",2022-02-03T22:00:00,52.5,52.5,41.4,65.83,0,0,,0,0,5.8,2.1,320,1025.4,0,9.9,0,0,0,10,Clear,clear-night,"KHHR,72295023174,KBUR,KCQT,72295603167"
"Los Angeles,USA",2022-02-03T23:00:00,51.4,51.4,41.6,68.91,0,0,,0,0,6.5,0.4,6,1025.9,1.6,9.9,0,0,0,10,Clear,clear-night,"KHHR,72295023174,KBUR,KCQT,72295603167"
"Los Angeles,USA",2022-02-04T00:00:00,50.9,50.9,39.2,64.07,0,0,,0,0,9.6,1.5,19,1026,6.8,9.9,0,0,0,10,Clear,clear-night,"KHHR,72295023174,KBUR,72295603167"
"Los Angeles,USA",2022-02-04T01:00:00,48.4,48.4,38.2,67.54,0,0,,0,0,8.7,1.8,40,1026.1,1.6,9.9,0,0,0,10,Clear,clear-night,"KHHR,72295023174,KBUR,KCQT,72295603167"
"Los Angeles,USA",2022-02-04T02:00:00,47.6,47.6,36.8,66.19,0,0,,0,0,11.2,0.4,6,1026.3,1.6,9.8,0,0,0,10,Clear,clear-night,"KHHR,72295023174,KBUR,KCQT,72295603167"
"Los Angeles,USA",2022-02-04T03:00:00,46.5,46.5,34.5,62.93,0,0,,0,0,6.7,0.4,6,1026.5,1.6,9.8,0,0,0,10,Clear,clear-night,"KHHR,72295023174,KBUR,KCQT,72295603167"
"Los Angeles,USA",2022-02-04T04:00:00,44.7,44.7,35.6,70.22,0,0,,0,0,7.6,0.7,350,1026.7,1.6,9.8,0,0,0,10,Clear,clear-night,"KHHR,72295023174,KBUR,KCQT,72295603167"
"Los Angeles,USA",2022-02-04T05:00:00,44.8,44.8,32.9,62.87,0,0,,0,0,2.5,0.2,360,1026.7,1.6,9.9,0,0,0,10,Clear,clear-night,"KHHR,72295023174,KBUR,KCQT,72295603167"
"Los Angeles,USA",2022-02-04T06:00:00,46.1,46.1,30.6,54.6,0,0,,0,0,4.5,0.3,359,1026.8,1.6,9.9,0,0,0,10,Clear,clear-night,"KHHR,72295023174,KBUR,KCQT,72295603167"
"Los Angeles,USA",2022-02-04T07:00:00,45.7,45.7,28.2,50.17,0,0,,0,0,6,0.7,11,1027.3,1.6,9.9,7,0,0,10,Clear,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624"
"Los Angeles,USA",2022-02-04T08:00:00,49.7,48.4,26.9,40.83,0,0,,0,0,10.1,4.2,87,1028.3,1.6,9.9,14,0.1,0,10,Clear,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624"
"Los Angeles,USA",2022-02-04T09:00:00,55.9,55.9,26.4,31.96,0,0,,0,0,2.9,0.2,7,1028.4,1.6,9.9,144,0.5,1,10,Clear,clear-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624"
